-640,1720,1412,-450,-21,-26,4
-668,1717,1412,-450,-21,-26,4
-668,1717,1412,-452,-26,-11,4
-673,-63,1412,-452,-26,-11,4
-673,-63,1412,-443,-12,27,4
-663,1724,1412,-443,-12,27,4
-663,1724,1412,-448,-28,11,4
-690,1726,656,-448,-28,11,4
-694,-62,1404,-448,-28,11,4
-694,-62,1404,-432,-28,2,4
-694,-51,670,-432,-28,2,4
-694,-51,670,-453,-31,32,4
-712,-46,690,-453,-31,32,4
-699,-49,666,-453,-31,32,4
-699,-43,652,-437,-21,-9,4
-714,1726,1404,-437,-21,-9,4
-714,1726,1404,-445,-31,-9,4
-671,1695,1384,-445,-31,-9,4
-671,1695,1384,-450,-25,24,4
-677,1693,1372,-450,-25,24,4
-677,1693,1372,-448,-26,15,4
-654,1695,1372,-448,-26,15,4
-660,1698,1366,-448,-26,15,4
-660,1698,1366,-438,-30,3,4
-658,1717,1360,-438,-30,3,4
-658,1717,1360,-439,-24,15,4
-64,1688,512,-439,-24,15,4
-64,1688,512,-461,-24,14,4
-60,1691,478,-461,-24,14,4
-60,1691,478,-451,-47,-11,4
-34,1710,490,-451,-47,-11,4
-34,1710,490,-457,-42,-17,4
-447,1630,1366,-457,-42,-17,4
-447,1630,1366,-466,197,-16,4
17,1657,1382,-466,197,-16,4
-475,1616,1370,-466,197,-16,4
-475,1616,1370,-469,174,-9,4
-402,26,1292,-469,174,-9,4
-402,26,1292,-462,178,-19,4
-374,11,1382,-462,178,-19,4
-374,11,1382,27,193,-23,4
-354,17,1378,27,193,-23,4
-366,20,1388,27,193,-23,4
-379,12,1362,-475,194,-6,4
-390,27,1356,-475,194,-6,4
-390,27,1356,-463,184,5,4
-386,9,1362,-463,184,5,4
-375,1,1364,-463,184,5,4
-375,1,1364,-459,188,6,4
-396,14,1394,-459,188,6,4
-396,14,1394,-471,181,-2,4
-404,33,1416,-471,181,-2,4
-404,33,1416,-464,175,-8,4
-412,15,1410,-464,175,-8,4
-412,15,1410,-458,184,-18,4
-416,30,404,-458,184,-18,4
-416,30,404,-472,183,-30,4
-427,41,408,-472,183,-30,4
-427,41,408,27,199,-10,4
-15,1623,488,27,199,-10,4
-611,-11,658,27,199,-10,4
-611,-11,658,-469,193,-16,4
-77,-30,652,-469,193,-16,4
-77,-30,652,-461,193,-28,4
-628,-26,688,-461,193,-28,4
-628,-26,688,-461,-49,-7,4
-642,-18,672,-461,-49,-7,4
-642,-18,672,-465,197,-32,4
-88,-44,672,-465,197,-32,4
-88,-44,672,-445,202,18,4
-81,-52,674,-445,202,18,4
-81,-52,674,-453,-49,-35,4
-71,1713,662,-453,-49,-35,4
-64,1719,672,-453,-49,-35,4
-64,1719,672,-453,200,-13,4
-49,1709,668,-453,200,-13,4
-49,1709,668,-460,-46,-55,4
-53,1713,664,-460,-46,-55,4
-53,1713,664,-457,-49,-52,4
-50,1710,1402,-457,-49,-52,4
-43,1710,652,-457,-49,-52,4
-73,1723,688,-474,-47,-44,4
-79,-59,712,-474,-47,-44,4
-79,-59,712,-475,189,-44,4
-72,1697,652,-475,189,-44,4
-72,1697,652,-467,197,-47,4
-71,1700,656,-467,197,-47,4
-79,1706,686,-467,197,-47,4
-79,1706,686,-461,190,-34,4
-64,1715,652,-461,190,-34,4
-64,1715,652,-449,-47,-49,4
-61,1696,656,-449,-47,-49,4
-61,1696,656,-461,202,-18,4
-613,1718,678,-461,202,-18,4
-613,1718,678,-464,196,-24,4
-607,1725,678,-464,196,-24,4
-85,-51,664,-464,196,-24,4
-84,1718,1400,-469,-40,-38,4
-78,1722,1404,-469,-40,-38,4
-78,1722,1404,-465,-49,-38,4
-66,701,142,26,159,14,5
-68,693,1402,26,159,14,5
-70,697,1418,26,159,14,5
-68,693,1386,29,170,31,5
-76,-61,1394,29,170,31,5
-55,696,1414,29,170,31,5
-77,696,1398,27,156,10,5
-88,-61,1406,27,156,10,5
-77,-62,1396,27,156,10,5
-70,691,1412,22,172,23,5
-76,-52,1402,22,172,23,5
414,696,1400,22,172,23,5
-76,695,1406,-474,167,8,5
-72,702,140,-474,167,8,5
-72,702,140,-471,175,11,5
-74,-56,1414,-471,175,11,5
-74,-56,1414,-476,165,19,5
-72,700,1412,-476,165,19,5
-72,700,1412,-481,149,-19,5
-79,701,1404,-481,149,-19,5
419,686,1400,-481,149,-19,5
419,686,1400,17,164,17,5
-76,693,1410,17,164,17,5
-89,700,1412,17,164,17,5
-84,-58,1404,-482,145,-9,5
-78,-64,1410,-482,145,-9,5
-80,-60,1376,-482,145,-9,5
-84,-63,1374,17,152,6,5
-74,700,164,17,152,6,5
-83,694,144,17,152,6,5
-81,695,1412,17,162,-7,5
419,684,1414,17,162,-7,5
-88,700,1406,17,162,-7,5
-86,-63,1410,24,176,-3,5
-83,680,152,24,176,-3,5
-83,680,152,24,171,-9,5
420,686,158,24,171,-9,5
-85,691,164,24,171,-9,5
-89,687,160,24,171,-9,5
-87,-53,156,-1,165,4,5
416,698,158,-1,165,4,5
416,698,158,7,173,-20,5
417,691,160,7,173,-20,5
418,-64,174,7,173,-20,5
-72,-61,148,9,161,1,5
-76,-62,144,9,161,1,5
-76,-62,144,-5,159,12,5
418,-54,1416,-5,159,12,5
418,-54,1416,9,154,21,5
413,-50,160,9,154,21,5
-91,-47,152,9,154,21,5
415,703,142,-9,141,-5,5
418,-58,1398,-9,141,-5,5
420,-58,156,-9,141,-5,5
417,701,154,4,151,-37,5
418,698,160,4,151,-37,5
402,-56,162,4,151,-37,5
-91,701,150,4,151,-17,5
419,693,146,4,151,-17,5
399,-34,1410,4,151,-17,5
414,-59,1406,2,134,-5,5
411,-55,1388,2,134,-5,5
414,-54,1404,2,134,-5,5
-88,-55,1408,-5,151,-2,5
409,-64,1408,-5,151,-2,5
414,-53,1414,-5,151,-2,5
414,-52,1412,-10,133,-1,5
420,-42,1396,-10,133,-1,5
420,-42,1396,-3,137,-7,5
-83,-46,1398,-3,137,-7,5
415,-63,1410,-3,137,-7,5
419,701,1404,9,152,-20,5
415,-58,154,9,152,-20,5
408,-59,142,9,152,-20,5
398,-56,146,-15,133,-4,5
393,-60,156,-15,133,-4,5
393,-60,156,1,145,-26,5
405,-34,1400,1,145,-26,5
403,-51,1388,1,145,-26,5
415,700,148,-7,148,-6,5
411,698,146,-7,148,-6,5
411,698,146,-7,161,-40,5
405,700,174,-7,161,-40,5
405,700,174,-3,154,-11,5
395,691,152,-3,154,-11,5
419,700,162,-3,154,-11,5
409,684,154,-10,161,-61,5
415,-55,156,-10,161,-61,5
415,-55,156,-21,159,-14,5
-81,-58,174,-21,159,-14,5
-88,693,1416,-21,159,-14,5
-87,683,152,-9,162,-19,5
-90,703,144,-9,162,-19,5
408,688,146,-9,162,-19,5
-91,694,150,-15,164,-40,5
409,701,176,-15,164,-40,5
-91,690,154,-15,164,-40,5
-81,689,158,-8,149,-27,5
417,688,158,-8,149,-27,5
408,701,150,-8,149,-27,5
25,15,1298,-372,1587,63,1
552,27,4,2292,149,-37,1
557,8,10,2292,149,-37,1
557,8,10,-397,1529,-3008,1
549,13,1292,-397,1529,-3008,1
549,13,1292,2067,1523,-2637,1
35,11,8,2067,1523,-2637,1
35,11,8,2065,1497,-2641,1
552,-10,6,2065,1497,-2641,1
552,-10,6,2062,1487,-2625,1
555,24,1308,2062,1487,-2625,1
555,24,1308,2062,197,-63,1
555,15,2,2062,197,-63,1
31,7,10,2062,197,-63,1
31,7,10,2030,163,-52,1
