-52,-17,25,-4,5,10,-6,-8,-4,0
-59,4,0,-2,5,12,-3,-7,-5,0
-59,4,0,-2,5,12,-3,-7,-5,0
-59,4,0,-2,5,12,-3,-7,-5,0
-59,4,0,-2,5,12,-3,-7,-5,0
-59,4,0,-2,5,12,-3,-7,-5,0
-59,4,0,-2,7,12,-3,-7,-5,0
-59,4,0,-2,7,12,-3,-7,-5,0
-59,4,0,-2,7,12,-3,-7,-5,0
-59,4,0,-2,7,12,-3,-7,-5,0
-59,4,0,-2,7,12,-3,-7,-5,0
-59,4,0,-2,7,12,-3,-7,-5,0
-59,4,0,-2,7,12,-3,-7,-5,0
-58,3,-264,-2,7,12,-5,-62,-6,0
-58,3,-264,-2,7,12,-5,-62,-6,0
-58,3,-264,-2,7,12,-5,-62,-6,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,1,-1,8,-1,-0,-2,0
-54,4,-257,0,-1,12,-1,-0,-2,0
-54,4,-257,0,-1,12,-1,-0,-2,0
-54,4,-257,0,-1,12,-1,-0,-2,0
-54,4,-257,0,-1,12,-1,-4,-4,0
-54,4,-257,0,-1,12,-1,-4,-4,0
-54,-0,-259,0,-1,12,-1,-4,-4,0
-54,-0,-259,0,-1,12,-1,-4,-4,0
-54,-0,-259,0,-1,12,-1,-4,-4,0
-54,-0,-259,0,-1,12,-1,-4,-4,0
-54,-0,-259,0,-1,12,-1,-4,-4,0
-54,-0,-259,0,-1,12,-1,-4,-4,0
-54,-0,-259,0,-1,12,-1,-4,-4,0
-52,5,0,0,0,8,-2,-1,-3,0
-52,5,0,0,0,8,-2,-1,-3,0
-52,5,0,0,0,8,-2,-1,-3,0
1,-42,7,4,94,13,-99,8,-7,0
1,-42,7,4,94,13,-99,8,-7,0
1,-42,7,4,94,13,-99,8,-7,0
1,-42,7,4,94,13,-99,8,-7,0
1,-42,7,4,94,13,-98,7,-8,0
1,-42,7,4,94,13,-98,7,-8,0
1,-42,7,4,94,13,-98,7,-8,0
1,-42,7,4,94,13,-98,7,-8,0
1,-42,7,4,94,13,-98,7,-8,0
1,-40,8,4,94,13,-98,7,-8,0
1,-40,8,4,94,13,-98,7,-8,0
1,-40,8,5,93,11,-98,7,-8,0
1,-40,8,5,93,11,-98,7,-8,0
1,-40,8,5,93,11,-98,7,-8,0
1,-35,14,1,89,11,-1,9,-12,0
1,-35,14,1,89,11,-1,9,-12,0
1,-35,14,1,89,11,-1,9,-12,0
1,-35,14,2,94,11,1,4,-4,0
1,-35,14,2,94,11,1,4,-4,0
1,-35,14,2,94,11,1,4,-4,0
1,-35,14,2,94,11,1,4,-4,0
1,-35,14,2,94,11,1,4,-4,0
1,-35,14,2,94,11,1,4,-4,0
1,-35,14,2,94,11,1,4,-4,0
1,-35,14,2,94,11,1,4,-4,0
-53,-38,13,3,94,16,1,4,-4,0
-53,-38,13,3,94,16,1,7,-5,0
-53,-38,13,3,94,16,1,7,-5,0
-53,-38,13,3,94,16,1,7,-5,0
-53,-38,13,3,94,16,1,7,-5,0
-53,-38,13,3,94,16,1,7,-5,0
-53,-38,13,3,94,16,1,7,-5,0
-53,-38,13,3,94,16,1,7,-5,0
-53,-38,13,3,94,16,1,7,-5,0
-53,-38,13,1,94,16,1,7,-5,0
-53,-38,13,1,94,16,1,7,-5,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,1,94,16,0,7,-4,0
1,-41,11,3,91,15,-0,7,-8,0
2,-41,9,1,87,273,-100,7,-170,0
2,-41,9,1,87,273,-100,7,-170,0
2,-41,9,1,87,273,-100,7,-170,0
2,-41,9,1,87,273,-100,7,-170,0
1,-38,11,4,91,10,-98,9,-5,0
1,-38,11,4,91,10,-98,9,-5,0
1,-38,11,4,91,10,-98,9,-5,0
1,-38,11,4,91,10,-98,9,-5,0
1,-38,11,4,91,10,-98,9,-5,0
1,-38,11,4,91,10,-98,9,-5,0
1,-38,11,4,91,10,-98,9,-5,0
4,-39,11,2,94,12,-1,10,-12,0
4,-39,11,2,94,12,-1,10,-12,0
4,-39,11,2,94,12,-1,10,-12,0
4,-39,11,111,6,4,-1,10,-12,1
65,95,-260,118,92,9,1835,1167,-2,1
65,95,-260,118,92,9,1835,1167,-2,1
65,95,-260,118,92,9,1835,1167,-2,1
65,95,-260,118,92,9,1835,1167,-2,1
65,95,-260,118,92,9,1835,1167,-2,1
65,95,-260,118,92,9,1835,1167,-2,1
65,95,-260,118,92,9,1835,1167,-2,1
65,95,-260,118,92,9,1835,1167,-2,1
65,95,-260,118,90,12,1841,-1,-12,1
65,95,-260,118,90,12,1841,-1,-12,1
65,95,-260,118,90,12,1841,-1,-12,1
65,95,-260,118,90,12,1841,-1,-12,1
65,95,-260,118,90,12,1841,-1,-12,1
65,95,-260,118,90,12,1841,-1,-12,1
65,95,-260,118,90,12,1841,-1,-12,1
65,92,-261,118,90,12,1841,-1,-12,1
65,92,-261,118,90,12,1841,-1,-12,1
65,92,-261,118,90,12,1841,-1,-12,1
65,92,-261,118,93,16,1841,-1,-12,1
65,92,-261,118,93,16,1841,-1,-12,1
65,92,-261,118,93,16,1841,-7,-4,1
65,92,-261,118,93,16,1841,-7,-4,1
65,92,-261,118,93,16,1841,-7,-4,1
65,92,-261,118,93,16,1841,-7,-4,1
63,91,-274,118,96,12,1841,1200,-1005,1
63,91,-274,118,96,12,1841,1200,-1005,1
63,91,-274,118,96,12,1841,1200,-1005,1
63,91,-274,118,96,12,1841,1200,-1005,1
63,91,-274,118,96,12,1841,1200,-1005,1
62,93,-259,114,88,12,1841,1370,-8,1
62,93,-259,114,88,12,1841,1370,-8,1
62,93,-259,114,88,12,1841,1370,-8,1
62,93,-259,114,88,12,1841,1370,-8,1
62,93,-259,114,88,12,1841,1370,-8,1
62,93,-259,116,90,15,1841,1370,-8,1
62,93,-259,116,90,15,1841,1370,-8,1
62,93,-259,116,90,15,1841,1260,-6,1
62,93,-259,116,90,15,1841,1260,-6,1
62,93,-259,116,90,15,1841,1260,-6,1
62,93,-259,116,90,15,1841,1260,-6,1
62,93,-259,116,90,15,1841,1260,-6,1
62,93,-259,116,90,15,1841,1260,-6,1
62,93,-259,116,90,15,1841,1260,-6,1
62,93,-259,116,90,15,1841,1260,-6,1
62,93,-259,116,90,15,1841,1260,-6,1
60,90,-260,114,89,11,1841,1,-1062,1
60,90,-260,114,89,11,1841,1,-1062,1
60,90,-260,114,89,11,1841,1,-1062,1
60,90,-260,116,93,14,1841,1,-1062,1
60,90,-260,116,93,14,1841,1,-1062,1
66,88,-263,116,93,14,1841,1,-1062,1
66,88,-263,116,93,14,1841,1,-1062,1
66,88,-263,116,93,14,1841,1,-1062,1
66,88,-263,116,93,14,1841,1,-1062,1
66,88,-263,116,93,14,1841,1,-1062,1
66,88,-263,116,93,14,1841,1319,-1050,1
66,88,-263,116,93,14,1841,1319,-1050,1
66,88,-263,116,93,14,1841,1319,-1050,1
66,88,-263,116,93,14,1841,1319,-1050,1
66,88,-263,116,93,14,1841,1319,-1050,1
66,88,-263,119,88,13,1841,1319,-1050,1
66,88,-263,119,88,13,1841,1319,-1050,1
66,88,-263,119,88,13,1841,1319,-1050,1
63,91,-261,119,88,13,1841,1319,-1050,1
64,90,-260,116,88,14,1841,1353,-1046,1
64,90,-260,117,90,13,1841,1368,-1049,1
64,90,-260,117,90,13,1841,1368,-1049,1
64,90,-260,117,90,13,1841,1368,-1049,1
64,90,-260,117,90,13,1841,1368,-1049,1
62,92,-264,117,90,13,1841,1368,-1049,1
62,92,-264,116,89,274,1841,1368,-1049,1
62,92,-264,116,89,274,1841,1368,-1049,1
62,92,-264,116,89,274,1841,-1,-1043,1
62,92,-264,116,89,274,1841,-1,-1043,1
62,92,-264,116,89,274,1841,-1,-1043,1
62,92,-264,116,89,274,1841,-1,-1043,1
62,92,-264,117,86,16,1841,-1,-1043,1
62,92,-264,117,86,16,1841,-1,-1043,1
62,92,-264,117,86,16,1841,-1,-1043,1
64,96,-261,117,86,16,1841,-1,-1043,1
64,96,-261,117,86,16,1841,1419,-1038,1
64,96,-261,115,87,16,1841,1419,-1038,1
64,96,-261,115,87,16,1841,1419,-1038,1
64,96,-261,115,87,16,1841,1419,-1038,1
64,96,-261,115,87,16,1841,1419,-1038,1
64,96,-261,115,87,16,1841,1419,-1038,1
64,96,-261,115,87,16,1841,1419,-1038,1
63,94,-258,117,88,272,1841,9,-1044,1
63,94,-258,117,88,272,1841,9,-1044,1
63,94,-258,117,88,272,1841,9,-1044,1
63,94,-258,117,88,272,1841,9,-1044,1
63,94,-258,117,88,272,1841,9,-1044,1
62,96,-260,116,88,274,1841,9,-1044,1
62,96,-260,116,88,274,1841,9,-1044,1
62,96,-260,116,88,274,1841,3,-13,1
62,96,-260,116,88,274,1841,3,-13,1
62,96,-260,116,88,274,1841,3,-13,1
62,96,-260,116,88,274,1841,3,-13,1
62,96,-260,116,88,274,1841,3,-13,1
62,96,-260,-6,859,-354,1841,3,-13,2
112,-18,-315,-6,859,-354,-92,8,-182,2
112,-18,-315,646,900,293,-92,8,-182,2
112,-18,-315,646,900,293,-93,4,-177,2
112,-18,-315,646,900,293,-93,4,-177,2
112,-18,-315,646,900,293,-93,4,-177,2
111,-20,-316,643,17,287,-94,4,-175,2
111,-20,-316,643,17,287,-94,4,-175,2
111,-20,-316,643,17,287,-94,4,-175,2
111,-20,-316,643,17,287,-94,4,-175,2
-73,95,4,371,-3,277,-88,5,-184,2
-73,95,4,371,-3,277,-88,7,-182,2
-73,95,4,369,-4,277,-88,7,-182,2
-73,95,4,369,-4,277,-88,7,-182,2
-73,95,4,369,-4,277,-88,7,-182,2
-70,101,5,369,-4,277,-88,7,-182,2
-70,101,5,369,-4,277,-88,7,-182,2
-70,101,5,369,-4,277,-88,7,-182,2
-70,101,5,369,-4,277,-88,7,-182,2
-70,101,5,369,-4,277,-88,7,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-70,101,5,-10,607,291,-83,-36,-182,2
-65,106,3,-10,607,291,-83,-36,-182,2
-65,106,3,-7,603,296,-83,-36,-182,2
-65,106,3,-7,603,296,-83,-36,-182,2
-65,106,3,-7,603,296,-83,-36,-182,2
-65,106,3,-7,603,296,-86,13,-184,2
-65,106,3,-7,603,296,-86,13,-184,2
-65,106,3,-7,603,296,-86,13,-184,2
-65,106,3,-7,603,296,-86,13,-184,2
