-10,-28,-2,30,9,-2,3,10,0
-10,-28,-2,30,6,-25,526,527,0
-11,-13,26,31,6,-25,526,527,0
-11,-13,26,31,0,-21,-9,23,0
-4,-21,34,40,0,-21,-9,23,0
-4,-21,34,40,-3,-14,-31,34,0
-15,-7,50,53,-3,-14,-31,34,0
-12,-21,30,39,-3,-14,-31,34,0
-12,-21,30,39,-4,-8,-26,27,0
-2,-6,19,20,-4,-8,-26,27,0
-2,-6,19,20,-20,-11,-19,30,0
-13,-12,22,28,-20,-11,-19,30,0
-13,-12,22,28,-14,4,-10,18,0
6,-4,34,35,-14,4,-10,18,0
6,-4,34,35,-11,0,2,11,0
0,-7,12,14,-11,0,2,11,0
0,-7,12,14,-11,-13,0,17,0
-10,9,34,37,-11,-13,0,17,0
-11,-10,2,15,-11,-13,0,17,0
-11,-10,2,15,-13,3,5,14,0
-4,-3,21,22,-13,3,5,14,0
-4,-3,21,22,-11,-4,-14,18,0
-4,-18,20,27,-11,-4,-14,18,0
-4,-18,20,27,0,-11,2,11,0
-3,-6,10,12,0,-11,2,11,0
-3,-6,10,12,-13,-1,525,525,0
3,-11,-5,12,-13,-1,525,525,0
3,-11,-5,12,11,-30,6,33,0
-21,-37,-2,43,11,-30,6,33,0
-21,-37,-2,43,-8,-11,-10,17,0
-19,-10,20,29,-8,-11,-10,17,0
-4,-20,8,22,-8,-11,-10,17,0
-4,-20,8,22,-1519,-14,-22,1519,0
14,-8,-6,17,-1519,-14,-22,1519,0
14,-8,-6,17,14,2,-12,19,0
-6,2,20,21,14,2,-12,19,0
-6,2,20,21,3,-8,520,520,0
-1,-16,4,17,3,-8,520,520,0
-1,-16,4,17,-7,-1,5,9,0
-7,1,-8,11,-7,-1,5,9,0
-7,1,-8,11,-4,-1,6,7,0
-13,7,4,15,-4,-1,6,7,0
0,12,7,14,-4,-1,6,7,0
0,12,7,14,-10,1,5,11,0
-8,2,0,8,-10,1,5,11,0
-8,2,0,8,-13,24,-15,31,0
0,9,3,9,-13,24,-15,31,0
0,9,3,9,1,4,-16,17,0
-5,3,22,23,1,4,-16,17,0
-5,3,22,23,-15,26,-12,32,0
0,-7,0,7,-15,26,-12,32,0
0,-7,0,7,-5,-1,-13,14,0
-1,2,5,5,-5,-1,-13,14,0
-7,7,-8,13,-5,-1,-13,14,0
-7,7,-8,13,-18,11,-26,33,0
18,9,27,34,-18,11,-26,33,0
18,9,27,34,-3,11,2,12,0
10,-11,-17,23,-3,11,2,12,0
10,-11,-17,23,6,7,-24,26,0
7,18,21,29,6,7,-24,26,0
7,18,21,29,-8,0,-29,30,0
6,3,29,30,-8,0,-29,30,0
6,3,29,30,-6,14,-34,37,0
12,3,29,32,-6,14,-34,37,0
12,3,29,32,-5,26,-14,30,0
-1,7,8,11,-5,26,-14,30,0
11,-10,18,23,-5,26,-14,30,0
11,-10,18,23,-18,6,-19,27,0
2,-6,20,21,-18,6,-19,27,0
2,-6,20,21,11,3,-23,26,0
16,0,39,42,11,3,-23,26,0
16,0,39,42,-5,14,-5,16,0
6,11,11,17,-5,14,-5,16,0
6,11,11,17,-5,7,-41,42,0
3,13,-5,14,-5,7,-41,42,0
3,13,-5,14,0,4,-28,28,0
25,11,18,33,0,4,-28,28,0
3,27,18,33,0,4,-28,28,0
3,27,18,33,-4,2,-21,21,0
15,25,37,47,-4,2,-21,21,0
15,25,37,47,-4,6,-18,19,0
-2,13,21,25,-4,6,-18,19,0
-2,13,21,25,-5,4,-14,15,0
10,1,29,31,-5,4,-14,15,0
10,1,29,31,9,3,-23,25,0
-7,-2,29,30,9,3,-23,25,0
-7,-2,29,30,-9,10,-18,22,0
-8,4,3,9,-9,10,-18,22,0
-8,4,3,9,-13,-10,-24,29,0
10,7,30,32,-13,-10,-24,29,0
4,-5,55,55,-13,-10,-24,29,0
4,-5,55,55,-19,18,-47,54,0
7,-11,20,24,-19,18,-47,54,0
7,-11,20,24,-10,17,-33,38,0
-8,1,41,42,-10,17,-33,38,0
-8,1,41,42,-9,0,-40,41,0
30,7,15,34,-9,0,-40,41,0
30,7,15,34,-4,20,-19,28,0
0,-9,17,19,-4,20,-19,28,0
0,-9,17,19,-10,-15,-28,33,0
17,6,-5,19,-10,-15,-28,33,0
2,12,1,12,-10,-15,-28,33,0
2,12,1,12,6,7,-12,15,0
14,-22,11,28,6,7,-12,15,0
14,-22,11,28,-17,15,-28,36,0
10,-14,22,28,-17,15,-28,36,0
10,-14,22,28,13,-2,-32,35,0
677,-32,77,682,-87,-1728,-2,1730,1
686,-45,64,690,-87,-1728,-2,1730,1
686,-45,64,690,-118,-1739,531,1822,1
688,-35,-1451,1606,-118,-1739,531,1822,1
688,-35,-1451,1606,-133,-1721,533,1807,1
678,-44,74,683,-133,-1721,533,1807,1
678,-44,74,683,-162,-1744,565,1840,1
692,-29,74,697,-162,-1744,565,1840,1
692,-25,67,696,-162,-1744,565,1840,1
692,-25,67,696,-178,-1728,568,1828,1
683,-16,44,685,-178,-1728,568,1828,1
683,-16,44,685,-126,5,535,550,1
719,27,37,720,-126,5,535,550,1
719,27,37,720,89,-25,-7,93,1
722,9,13,722,89,-25,-7,93,1
722,9,13,722,-102,-1982,-31,1985,1
707,5,48,709,-102,-1982,-31,1985,1
707,5,48,709,104,-2014,-11,2017,1
704,16,6,704,99,14,-2,100,1
704,16,6,704,86,19,6,88,1
714,-2,27,715,86,19,6,88,1
714,-2,27,715,46,-1990,-14,1991,1
702,-6,7,702,46,-1990,-14,1991,1
702,-6,7,702,131,-37,-31,140,1
728,0,3,728,131,-37,-31,140,1
728,0,3,728,324,-92,616,702,1
685,-19,-11,685,-107,-46,528,541,1
685,-19,-11,685,0,-48,-769,770,1
711,-28,2,712,-73,-4228,586,4269,1
711,-28,2,712,-34,-97,598,607,1
694,-32,-7,695,846,-4311,-820,4469,1
694,-32,-7,695,-112,-4041,-275,4052,1
698,-37,-13,699,-105,-75,-330,354,1
698,-37,-13,699,622,-4728,-625,4810,1
698,-37,-13,699,792,-4320,633,4437,1
680,-42,-6,681,-6,16,-599,599,1
680,-42,-6,681,787,-4292,521,4395,1
680,-42,-6,681,384,-4563,-518,4608,1
699,-28,-2,700,843,-62,-309,900,1
699,-28,-2,700,892,-1,-357,961,1
699,-28,-2,700,-1,-93,554,562,1
677,-20,-11,677,-16,-4285,532,4318,1
677,-20,-11,677,785,-11,-536,951,1
677,-20,-11,677,-64,-88,636,645,1
677,-20,-6,677,6,-4007,-605,4052,1
677,-20,-6,677,-38,-4000,-565,4040,1
708,24,-3,708,548,-3540,-548,3624,1
708,24,-3,708,833,-3695,-768,3865,1
692,-55,-20,694,833,-3695,-768,3865,1
692,-55,-20,694,654,-3707,-602,3812,1
677,-42,22,679,654,-3707,-602,3812,1
677,-42,22,679,-18,-83,-553,559,1
696,-39,-1,697,-18,-83,-553,559,1
696,-39,-1,697,528,-9,-555,766,1
693,-43,7,694,528,-9,-555,766,1
687,-62,0,690,528,-9,-555,766,1
687,-62,0,690,-16,-3534,-519,3572,1
677,-63,16,680,-16,-3534,-519,3572,1
677,-63,16,680,-17,-3516,-524,3555,1
698,-46,8,700,-17,-3516,-524,3555,1
698,-46,8,700,-9,-3517,-525,3556,1
696,-34,15,697,-9,-3517,-525,3556,1
696,-34,15,697,534,-3455,-516,3534,1
699,-40,12,700,534,-3455,-516,3534,1
696,-44,-6,697,534,-3455,-516,3534,1
696,-44,-6,697,558,-39,525,767,1
691,-31,19,692,558,-39,525,767,1
691,-31,19,692,538,-3546,536,3626,1
702,-29,14,703,538,-3546,536,3626,1
702,-29,14,703,538,-3536,548,3618,1
699,-22,20,700,538,-3536,548,3618,1
699,-22,20,700,564,-3530,530,3614,1
707,-23,15,708,564,-3530,530,3614,1
707,-23,15,708,564,-3512,537,3597,1
700,-26,15,701,564,-3512,537,3597,1
710,-15,6,710,564,-3512,537,3597,1
710,-15,6,710,594,-3518,526,3606,1
698,-42,11,699,594,-3518,526,3606,1
698,-42,11,699,588,-3520,-520,3606,1
689,-20,10,689,588,-3520,-520,3606,1
689,-20,10,689,607,-3495,-505,3583,1
697,-21,24,698,607,-3495,-505,3583,1
697,-21,24,698,621,-3508,-528,3601,1
694,-25,-4,694,621,-3508,-528,3601,1
694,-25,-4,694,600,-3502,-519,3591,1
696,-20,13,696,600,-3502,-519,3591,1
701,-30,-5,702,600,-3502,-519,3591,1
701,-30,-5,702,628,-3512,-523,3606,1
714,-21,10,714,628,-3512,-523,3606,1
714,-21,10,714,600,-3465,536,3557,1
698,-35,22,699,600,-3465,536,3557,1
698,-35,22,699,590,-3455,-516,3543,1
704,-35,29,705,590,-3455,-516,3543,1
704,-35,29,705,612,-3457,-532,3551,1
696,-20,18,697,612,-3457,-532,3551,1
696,-20,18,697,598,-3469,-525,3559,1
694,-32,0,695,598,-3469,-525,3559,1
694,-32,0,695,605,-106,-516,802,1
689,-35,25,690,605,-106,-516,802,1
722,-33,33,724,605,-106,-516,802,1
722,-33,33,724,604,-3440,-541,3534,1
712,-41,40,714,604,-3440,-541,3534,1
712,-41,40,714,591,-3441,-533,3532,1
705,-32,24,706,591,-3441,-533,3532,1
705,-32,24,706,598,-103,-529,805,1
706,-40,4,707,598,-103,-529,805,1
706,-40,4,707,606,-94,-549,823,1
723,-28,12,724,606,-94,-549,823,1
723,-28,12,724,585,-88,-530,794,1
709,-40,19,710,585,-88,-530,794,1
695,-41,10,696,585,-88,-530,794,1
695,-41,10,696,638,-3441,-528,3539,1
712,-13,15,712,638,-3441,-528,3539,1
712,-13,15,712,625,-55,-537,826,1
701,-14,2,701,625,-55,-537,826,1
701,-14,2,701,625,-43,529,820,1
718,-28,25,719,625,-43,529,820,1
718,-28,25,719,-110,-71,-532,548,1
702,-46,12,704,-110,-71,-532,548,1
702,-46,12,704,638,-3438,-561,3541,1
702,-44,-18,704,638,-3438,-561,3541,1
694,-34,14,695,638,-3438,-561,3541,1
694,-34,14,695,626,-59,-524,818,1
707,-30,8,708,626,-59,-524,818,1
707,-30,8,708,636,-37,-551,842,1
701,-42,21,703,636,-37,-551,842,1
701,-42,21,703,617,10,-515,804,1
695,-30,-10,696,617,10,-515,804,1
695,-30,-10,696,623,-6,-526,815,1
702,-30,23,703,623,-6,-526,815,1
702,-30,23,703,642,17,-537,837,1
704,-34,20,705,642,17,-537,837,1
696,-33,27,697,642,17,-537,837,1
696,-33,27,697,636,-43,-536,833,1
710,-31,19,711,636,-43,-536,833,1
710,-31,19,711,652,-3532,-520,3629,1
709,-38,15,710,652,-3532,-520,3629,1
709,-38,15,710,-85,-3523,-546,3566,1
698,-30,26,699,-85,-3523,-546,3566,1
698,-30,26,699,639,-3456,-513,3552,1
695,-27,11,696,639,-3456,-513,3552,1
695,-27,11,696,633,-98,539,837,1
704,-23,31,705,633,-98,539,837,1
704,-23,31,705,-97,-3444,-513,3483,1
712,-22,39,713,-97,-3444,-513,3483,1
713,-18,26,714,-97,-3444,-513,3483,1
713,-18,26,714,-75,-3464,525,3504,1
718,-5,25,718,-75,-3464,525,3504,1
718,-5,25,718,-109,-3490,546,3534,1
709,-16,36,710,-109,-3490,546,3534,1
709,-16,36,710,611,-100,558,833,1
707,-37,11,708,611,-100,558,833,1
707,-37,11,708,605,-54,563,828,1
699,-23,22,700,605,-54,563,828,1
716,-29,-5,717,605,-54,563,828,1
712,-21,31,713,646,-3506,547,3607,1
715,-14,15,715,646,-3506,547,3607,1
715,-14,15,715,-55,-3518,625,3574,1
732,-13,13,732,-55,-3518,625,3574,1
732,-13,13,732,-112,-77,-339,365,1
720,-17,19,720,-112,-77,-339,365,1
720,-17,19,720,-49,-57,-373,380,1
726,-21,14,726,-49,-57,-373,380,1
726,-21,14,726,-98,-2,-360,373,1
705,-21,48,707,-98,-2,-360,373,1
705,-21,48,707,346,-37,-337,484,1
722,-11,32,723,346,-37,-337,484,1
705,-6,43,706,346,-37,-337,484,1
705,-6,43,706,370,-8,-320,489,1
732,-7,40,733,370,-8,-320,489,1
732,-7,40,733,328,-18,-351,481,1
713,-7,20,713,328,-18,-351,481,1
713,-7,20,713,347,4,-307,463,1
702,-9,11,702,347,4,-307,463,1
702,-9,11,702,393,-20,-343,522,1
701,-19,27,702,393,-20,-343,522,1
701,-19,27,702,341,6,-321,468,1
698,-3,22,698,341,6,-321,468,1
708,10,15,708,341,6,-321,468,1
708,10,15,708,-31,-3491,-270,3502,1
712,-18,31,713,-31,-3491,-270,3502,1
712,-18,31,713,384,-3555,-536,3616,1
695,-22,25,696,384,-3555,-536,3616,1
695,-22,25,696,547,-74,-522,760,1
713,-31,21,714,547,-74,-522,760,1
713,-31,21,714,540,-16,535,760,1
709,-30,29,710,540,-16,535,760,1
709,-30,29,710,9,-3295,540,3339,1
702,-18,17,702,9,-3295,540,3339,1
695,-19,38,696,9,-3295,540,3339,1
695,-19,38,696,533,-3291,523,3375,1
727,-4,45,728,533,-3291,523,3375,1
727,-4,45,728,-8,-72,-595,599,1
699,-35,38,701,-8,-72,-595,599,1
699,-35,38,701,2,-3559,635,3615,1
704,-24,12,705,2,-3559,635,3615,1
704,-24,12,705,274,-3559,624,3624,1
699,-25,6,699,274,-3559,624,3624,1
699,-25,6,699,283,15,624,685,1
710,-17,21,711,283,15,624,685,1
56,17,-1365,1366,-1247,-38,640,1402,2
68,20,-1371,1373,-1247,-38,640,1402,2
68,20,-1371,1373,-1256,-13,-71,1258,2
73,28,-1410,1412,-1256,-13,-71,1258,2
73,28,-1410,1412,-1,-5,-15,16,2
611,41,-1369,1500,-1,-5,-15,16,2
611,41,-1369,1500,6,-14,-21,26,2
620,37,-1381,1514,6,-14,-21,26,2
620,37,-1381,1514,-15,-231,7,232,2
86,33,-1396,1399,-15,-231,7,232,2
86,30,-1368,1371,-15,-231,7,232,2
86,30,-1368,1371,4,-10,-10,15,2
82,28,-1364,1367,4,-10,-10,15,2
82,28,-1364,1367,-43,10,541,543,2
85,30,-1359,1362,-43,10,541,543,2
85,30,-1359,1362,-10,1,4,11,2
77,16,-1371,1373,-10,1,4,11,2
77,16,-1371,1373,-9,2,5,10,2
608,28,-1358,1488,-9,2,5,10,2
608,28,-1358,1488,-20,-2,553,553,2
611,23,-1347,1479,-20,-2,553,553,2
617,33,-1358,1492,-20,-2,553,553,2
617,33,-1358,1492,-19,5,0,20,2
608,37,-1357,1487,-19,5,0,20,2
608,37,-1357,1487,-21,-6,529,529,2
610,29,-1373,1503,-21,-6,529,529,2
610,29,-1373,1503,-34,-9,565,566,2
611,38,-1343,1476,-34,-9,565,566,2
611,38,-1343,1476,-34,14,543,544,2
609,31,-1360,1490,-34,14,543,544,2
609,31,-1360,1490,-29,-2,536,537,2
612,34,-1331,1465,-29,-2,536,537,2
86,35,-1341,1344,-29,-2,536,537,2
86,35,-1341,1344,-38,-11,570,571,2
86,36,-1411,1414,-38,-11,570,571,2
86,36,-1411,1414,7,-14,-31,35,2
89,30,-1392,1395,7,-14,-31,35,2
89,30,-1392,1395,1,0,2,2,2
70,33,-1391,1393,1,0,2,2,2
70,33,-1391,1393,7,-12,-5,15,2
78,37,-1373,1376,7,-12,-5,15,2
78,37,-1373,1376,-4,-3,-13,14,2
69,28,-1391,1393,-4,-3,-13,14,2
78,15,-1372,1374,-4,-3,-13,14,2
78,15,-1372,1374,7,-23,-22,33,2
87,31,-1399,1402,7,-23,-22,33,2
87,31,-1399,1402,-7,-7,0,10,2
75,16,-1394,1396,-7,-7,0,10,2
75,16,-1394,1396,-4,-6,-13,15,2
78,31,-1388,1391,-4,-6,-13,15,2
78,31,-1388,1391,11,-17,-21,29,2
76,30,-1383,1385,11,-17,-21,29,2
76,30,-1383,1385,-21,-9,-26,35,2
75,32,-1366,1368,-21,-9,-26,35,2
89,43,-1400,1403,-21,-9,-26,35,2
89,43,-1400,1403,-21,-229,529,577,2
609,24,-1373,1502,-21,-229,529,577,2
609,24,-1373,1502,-15,12,544,544,2
609,32,-1381,1510,-15,12,544,544,2
609,32,-1381,1510,-17,-15,529,529,2
94,41,-1352,1356,-17,-15,529,529,2
94,41,-1352,1356,-6,9,536,536,2
79,31,-1395,1398,-6,9,536,536,2
79,31,-1395,1398,-7,2,-9,12,2
89,43,-1386,1390,-7,2,-9,12,2
89,43,-1386,1390,-17,4,5,18,2
88,35,-1395,1398,-17,4,5,18,2
608,28,-1406,1532,-17,4,5,18,2
608,28,-1406,1532,-5,-4,549,549,2
82,24,-1391,1394,-5,-4,549,549,2
82,24,-1391,1394,-11,-13,545,545,2
82,41,-1388,1391,-11,-13,545,545,2
82,41,-1388,1391,-15,-3,552,552,2
611,27,-1392,1520,-15,-3,552,552,2
611,27,-1392,1520,-8,1,520,520,2
83,28,-1404,1407,-8,1,520,520,2
83,28,-1404,1407,-8,-15,533,533,2
94,31,-1381,1385,-8,-15,533,533,2
94,28,-1382,1385,-8,-15,533,533,2
94,28,-1382,1385,-19,-2,548,548,2
84,30,-1386,1389,-19,-2,548,548,2
84,30,-1386,1389,-8,3,526,526,2
82,33,-1388,1391,-8,3,526,526,2
82,33,-1388,1391,-7,4,7,11,2
618,27,-1390,1521,-7,4,7,11,2
618,27,-1390,1521,-15,5,529,529,2
81,26,-1395,1398,-15,5,529,529,2
81,26,-1395,1398,-19,10,549,549,2
73,35,-1393,1395,-19,10,549,549,2
73,35,-1393,1395,-7,-7,557,557,2
94,29,-1391,1394,-7,-7,557,557,2
87,33,-1392,1395,-7,-7,557,557,2
87,33,-1392,1395,-9,5,526,526,2
91,26,-1378,1381,-9,5,526,526,2
91,26,-1378,1381,-11,3,524,524,2
86,27,-1358,1361,-11,3,524,524,2
86,27,-1358,1361,6,0,550,550,2
79,14,-1396,1398,6,0,550,550,2
79,14,-1396,1398,-1256,-19,-21,1256,2
76,12,-1411,1413,-1256,-19,-21,1256,2
76,12,-1411,1413,9,-17,-20,28,2
70,13,-1393,1395,9,-17,-20,28,2
75,-2,-1395,1397,9,-17,-20,28,2
75,-2,-1395,1397,-1262,-19,-14,1262,2
91,11,-1384,1387,-1262,-19,-14,1262,2
91,11,-1384,1387,10,-26,-29,40,2
89,3,-1389,1392,10,-26,-29,40,2
89,3,-1389,1392,2,-31,-19,36,2
75,0,-1422,1424,2,-31,-19,36,2
75,0,-1422,1424,4,-26,5,27,2
61,26,-1395,1397,4,-26,5,27,2
61,26,-1395,1397,1,-2,-29,29,2
70,20,-1390,1392,1,-2,-29,29,2
70,20,-1390,1392,-1,-20,524,524,2
71,17,-1399,1401,-1,-20,524,524,2
74,10,-1401,1403,-1,-20,524,524,2
74,10,-1401,1403,1,-39,4,39,2
83,19,-1383,1386,1,-39,4,39,2
83,19,-1383,1386,-1255,-21,-12,1255,2
65,10,-1417,1419,-1255,-21,-12,1255,2
65,10,-1417,1419,-1257,-11,-7,1257,2
80,5,-1412,1414,-1257,-11,-7,1257,2
80,5,-1412,1414,-1261,-26,-15,1261,2
62,-2,-1376,1377,-1261,-26,-15,1261,2
62,-2,-1376,1377,8,-23,1,24,2
85,24,-1385,1388,8,-23,1,24,2
87,13,-1391,1394,8,-23,1,24,2
87,13,-1391,1394,4,-16,1,17,2
86,16,-1374,1377,4,-16,1,17,2
86,16,-1374,1377,-7,-26,-20,34,2
86,26,-1367,1370,-7,-26,-20,34,2
86,26,-1367,1370,-9,-20,-7,23,2
77,24,-1369,1371,-9,-20,-7,23,2
77,24,-1369,1371,-10,-18,0,21,2
72,13,-1395,1397,-10,-18,0,21,2
72,13,-1395,1397,-25,-22,-10,35,2
610,26,-1366,1496,-25,-22,-10,35,2
610,26,-1366,1496,-7,-16,543,543,2
67,3,-1374,1376,-7,-16,543,543,2
83,24,-1368,1371,-7,-16,543,543,2
83,24,-1368,1371,-11,-7,-2,13,2
80,22,-1364,1367,-11,-7,-2,13,2
80,22,-1364,1367,-12,7,-8,16,2
85,44,-1357,1360,-12,7,-8,16,2
85,44,-1357,1360,-2,11,-28,30,2
92,61,-1381,1385,-2,11,-28,30,2
92,61,-1381,1385,-11,21,-46,52,2
610,52,-1371,1501,-11,21,-46,52,2
610,52,-1371,1501,-20,12,532,533,2
90,51,-1367,1371,-20,12,532,533,2
613,51,-1372,1504,-20,12,532,533,2
613,51,-1372,1504,-25,21,520,521,2
612,38,-1371,1502,-25,21,520,521,2
612,38,-1371,1502,0,16,4,16,2
611,42,-1350,1482,0,16,4,16,2
611,42,-1350,1482,-35,-224,1,227,2
615,50,-1389,1520,-35,-224,1,227,2
615,50,-1389,1520,-17,-227,534,580,2
93,44,-1355,1359,-17,-227,534,580,2
93,44,-1355,1359,-43,15,527,529,2
85,44,-1342,1345,-43,15,527,529,2
85,44,-1342,1345,-24,-234,528,578,2
615,50,-1372,1504,-24,-234,528,578,2
615,24,-1373,1505,-24,-234,528,578,2
615,24,-1373,1505,-21,12,525,526,2
93,45,-1370,1374,-21,12,525,526,2
93,45,-1370,1374,-24,12,533,534,2
92,52,-1377,1381,-24,12,533,534,2
92,52,-1377,1381,-33,-221,4,223,2
613,43,-1372,1503,-33,-221,4,223,2
613,43,-1372,1503,-25,-230,529,577,2
94,50,-1354,1358,-25,-230,529,577,2
94,50,-1354,1358,-34,7,542,543,2
611,44,-1377,1507,-34,7,542,543,2
93,44,-1354,1358,-34,7,542,543,2
93,44,-1354,1358,-32,-225,540,586,2
615,51,-1381,1513,-32,-225,540,586,2
615,51,-1381,1513,-37,-234,538,588,2
619,51,-1377,1511,-37,-234,538,588,2
619,51,-1377,1511,-28,-228,558,603,2
614,64,-1381,1513,-28,-228,558,603,2
614,64,-1381,1513,-34,-206,538,577,2
623,61,-1386,1521,-34,-206,538,577,2
623,61,-1386,1521,-49,-230,533,583,2
611,59,-1362,1494,-49,-230,533,583,2
611,59,-1362,1494,-36,-234,560,608,2
611,44,-1354,1486,-36,-234,560,608,2
635,56,-1350,1493,-36,-234,560,608,2
635,56,-1350,1493,-34,-216,536,579,2
624,52,-1341,1480,-34,-216,536,579,2
624,52,-1341,1480,-53,-229,-3,235,2
623,37,-1369,1505,-53,-229,-3,235,2
623,37,-1369,1505,-45,-226,542,589,2
613,54,-1352,1485,-45,-226,542,589,2
613,54,-1352,1485,-43,-218,538,582,2
631,54,-1353,1494,-43,-218,538,582,2
631,54,-1353,1494,-38,-220,521,567,2
628,58,-1364,1503,-38,-220,521,567,2
617,43,-1364,1498,-38,-220,521,567,2
617,43,-1364,1498,-39,-219,539,583,2
-648,855,-32,1073,-1416,-130,523,1515,3
-648,855,-32,1073,-1429,-138,-26,1436,3
-665,808,-23,1047,-1429,-138,-26,1436,3
-665,808,-23,1047,-1430,-122,530,1530,3
-659,807,-24,1042,-1430,-122,530,1530,3
-659,807,-24,1042,-1438,-115,-30,1443,3
-662,794,-23,1034,-1438,-115,-30,1443,3
-661,776,-21,1020,-1438,-115,-30,1443,3
-661,776,-21,1020,-1432,-115,0,1437,3
-603,-14,-33,604,-1432,-115,0,1437,3
-603,-14,-33,604,-1443,-131,-9,1449,3
-628,783,-31,1004,-1443,-131,-9,1449,3
-628,783,-31,1004,-1429,-121,6,1434,3
-615,-9,-48,617,-1429,-121,6,1434,3
-615,-9,-48,617,-1435,-111,523,1531,3
-573,-47,-591,825,-1435,-111,523,1531,3
-573,-47,-591,825,-1416,-112,2,1420,3
-579,-35,-588,826,-1416,-112,2,1420,3
-579,-35,-588,826,-1424,-115,520,1520,3
-575,-34,-591,825,-1411,-129,548,1519,3
-575,-34,-591,825,-1413,-110,538,1516,3
-598,-10,-578,832,-1413,-110,538,1516,3
-598,-10,-578,832,-1440,-111,527,1537,3
-571,-12,-587,819,-1440,-111,527,1537,3
-571,-12,-587,819,-1437,-104,531,1535,3
-557,-33,64,562,-1437,-104,531,1535,3
-557,-33,64,562,-1440,-103,7,1444,3
