-5,31,16,-18,30,-32,0
5,3,1,-18,30,-32,0
5,3,1,1511,29,-15,0
6,23,16,1511,29,-15,0
6,23,16,-16,37,-15,0
7,19,8,-16,37,-15,0
11,12,4,-16,37,-15,0
11,12,4,1514,23,8,0
-11,-1,-8,1514,23,8,0
-11,-1,-8,-15,19,1,0
13,13,11,-15,19,1,0
13,13,11,1509,8,9,0
-19,3,-20,1509,8,9,0
-19,3,-20,1502,-7,21,0
1,-7,-5,1502,-7,21,0
1,-7,-5,-14,4,-2,0
-18,-14,17,-14,4,-2,0
-6,-2,8,-14,4,-2,0
-6,-2,8,-5,19,-4,0
-11,10,1,-5,19,-4,0
-11,10,1,1513,3,-21,0
-5,16,-1,1513,3,-21,0
-5,16,-1,1506,-4,0,0
-2,-10,4,1506,-4,0,0
-2,-10,4,-13,10,-27,0
-19,-6,7,-13,10,-27,0
-19,-6,7,1511,28,-11,0
-12,13,-1,1511,28,-11,0
-5,5,0,1511,28,-11,0
-5,5,0,1502,26,-3,0
-6,16,-6,1502,26,-3,0
-6,16,-6,1504,23,-17,0
-7,27,-3,1504,23,-17,0
-7,27,-3,1502,16,0,0
10,20,-3,1502,16,0,0
10,20,-3,-18,18,19,0
1,24,32,-18,18,19,0
-4,3,-9,-18,18,19,0
-4,3,-9,1507,24,-9,0
2,13,9,1507,24,-9,0
2,13,9,1509,24,-17,0
-9,10,8,1509,24,-17,0
-9,10,8,1516,21,-11,0
-8,3,6,1516,21,-11,0
-8,3,6,1513,23,-29,0
-11,12,-9,1513,23,-29,0
-11,12,-9,2,6,-25,0
0,6,15,2,6,-25,0
9,0,31,2,6,-25,0
9,0,31,-9,21,-36,0
-11,21,35,-9,21,-36,0
-11,21,35,1513,26,-60,0
-3,12,37,1513,26,-60,0
-3,12,37,1514,19,-15,0
-12,30,16,1514,19,-15,0
-12,30,16,1511,18,-27,0
-27,0,-1487,1511,18,-27,0
-27,0,-1487,1509,23,-27,0
-1,13,33,1509,23,-27,0
-1,13,33,1493,2,-37,0
-2,2,30,1493,2,-37,0
-6,30,13,1493,2,-37,0
-6,30,13,-7,26,-39,0
13,-2,7,-7,26,-39,0
13,-2,7,-14,14,-48,0
-4,5,19,-14,14,-48,0
-4,5,19,1516,10,-38,0
8,10,-3,1516,10,-38,0
8,10,-3,1517,14,-48,0
-9,13,9,1517,14,-48,0
-9,13,9,1511,15,-14,0
-4,-3,11,1511,15,-14,0
9,2,6,1511,15,-14,0
9,2,6,-17,18,-13,0
6,14,13,-17,18,-13,0
6,14,13,1505,24,-20,0
15,22,36,1505,24,-20,0
15,22,36,1508,25,-23,0
5,8,11,1508,25,-23,0
5,8,11,-15,22,-7,0
11,26,3,-15,22,-7,0
11,26,3,1510,35,-23,0
11,19,1,1510,35,-23,0
11,19,1,1508,17,2,0
15,16,3,1508,17,2,0
-17,-61,8,1508,17,2,0
-17,-61,8,1,-53,-43,0
