-6,14,-5,-3,-12,26,-36,24,-49,0
-6,14,-5,-3,-12,26,-36,24,-49,0
-6,14,-5,-3,-12,26,-36,24,-49,0
-6,14,-5,0,-12,25,-36,24,-49,0
-6,14,-5,0,-12,25,-36,24,-49,0
-6,14,-5,0,-12,25,-36,24,-49,0
-6,14,-5,0,-12,25,-36,24,-49,0
-6,14,-5,0,-12,25,-36,24,-49,0
-6,14,-5,0,-12,25,-32,29,-50,0
-6,14,-5,0,-12,25,-32,29,-50,0
-6,14,-5,0,-12,25,-32,29,-50,0
-6,14,-5,0,-12,25,-32,29,-50,0
-6,14,-5,0,-12,25,-32,29,-50,0
-6,14,-5,0,-12,25,-32,29,-50,0
-6,14,-5,-1,-12,25,-32,29,-50,0
-6,14,-5,-1,-12,25,-32,29,-50,0
-4,10,-2,-1,-12,25,-32,29,-50,0
-4,10,-2,-1,-12,25,-32,29,-50,0
-4,10,-2,-1,-12,25,-32,29,-50,0
-4,10,-2,-1,-12,25,-32,29,-50,0
2,-39,266,10,-8,71,0,45,-10,1
2,-39,266,10,-8,71,0,45,-10,1
2,-39,266,10,-8,71,0,45,-10,1
2,-39,266,10,-8,71,0,45,-10,1
2,-39,266,10,-8,71,0,45,-10,1
2,-39,266,10,-8,71,0,45,-10,1
2,-39,266,10,-8,71,0,45,-10,1
2,-39,266,10,-8,71,0,45,-10,1
2,-39,266,7,-7,72,0,45,-10,1
2,-39,266,7,-7,72,0,45,-10,1
2,-39,266,7,-7,72,0,45,-10,1
2,-39,266,7,-7,72,0,45,-10,1
2,-39,266,7,-7,72,0,45,-10,1
2,-39,266,7,-7,72,0,45,-10,1
2,-39,266,7,-7,72,0,45,-10,1
2,-39,266,7,-7,72,0,45,-10,1
2,-39,266,7,-7,72,-1,38,-10,1
4,-40,265,7,-7,72,-1,38,-10,1
4,-40,265,7,-7,72,-1,38,-10,1
4,-40,265,7,-7,72,-1,38,-10,1
-99,-302,-425,-3,-413,95,1,32,33,2
-99,-302,-425,-3,-413,95,1,32,33,2
-99,-302,-425,-3,-413,95,1,32,33,2
-99,-302,-425,-3,-413,95,1,32,33,2
-99,-302,-425,-3,-413,95,0,37,30,2
-99,-302,-425,-3,-413,95,0,37,30,2
-99,-302,-425,-3,-413,95,0,37,30,2
-99,-302,-425,-3,-413,95,0,37,30,2
-99,-302,-425,-3,-413,95,0,37,30,2
-99,-302,-425,-3,-413,95,0,37,30,2
-97,-302,-426,-2,-412,-460,99,38,28,2
-97,-302,-426,-2,-412,-460,99,38,28,2
-97,-302,-426,-2,-412,-460,99,38,28,2
-97,-302,-426,-2,-412,-460,99,38,28,2
