12,-5,1310,-16,-5,4,-8,0,1,0
12,-5,1310,-16,-5,4,-8,0,1,0
12,-5,1310,-16,-5,4,-8,0,1,0
12,-5,1310,-16,-5,4,-8,0,1,0
12,-5,1310,-16,-5,4,-8,0,1,0
12,-5,1310,-25,497,1,-8,0,1,0
12,-5,1310,-25,497,1,-8,0,1,0
12,-5,1310,-25,497,1,0,0,-7,0
12,-5,1310,-25,497,1,0,0,-7,0
12,-5,1310,-25,497,1,0,0,-7,0
12,-5,1310,-25,497,1,0,0,-7,0
-2,-10,1336,10,484,2,-10,18,8,0
-2,-10,1336,10,484,2,-10,18,8,0
-2,-10,1336,10,484,2,8,22,9,0
-2,-10,1336,10,484,2,8,22,9,0
-2,-10,1336,10,484,2,8,22,9,0
-2,-10,1336,10,484,2,8,22,9,0
-2,-10,1336,10,484,2,8,22,9,0
-1,10,1340,10,484,2,8,22,9,0
-1,10,1340,10,484,2,8,22,9,0
-1,10,1340,10,484,2,8,22,9,0
-1,10,1340,10,484,2,8,22,9,0
-1,10,1340,10,484,2,8,22,9,0
-1,10,1340,10,484,2,8,22,9,0
-1,10,1340,31,463,-5,8,22,9,0
-1,10,1340,31,463,-5,8,22,9,0
-1,10,1340,31,463,-5,8,22,9,0
-1,10,1340,31,463,-5,8,22,9,0
-1,10,1340,31,463,-5,8,22,9,0
-1,10,1340,31,463,-5,40,38,38,0
-1,10,1340,31,463,-5,40,38,38,0
-1,10,1340,31,463,-5,40,38,38,0
-1,10,1340,31,463,-5,40,38,38,0
-1,10,1340,31,463,-5,40,38,38,0
-1,10,1340,31,463,-5,40,38,38,0
-1,10,1340,31,463,-5,40,38,38,0
-1,10,1340,31,463,-5,40,38,38,0
20,-36,1345,31,463,-5,40,38,38,0
20,-36,1345,38,455,-36,40,38,38,0
20,-36,1345,38,455,-36,40,38,38,0
20,-36,1345,38,455,-36,40,38,38,0
20,-36,1345,38,455,-36,40,38,38,0
20,-36,1345,38,455,-36,40,38,38,0
20,-36,1345,38,455,-36,40,38,38,0
20,-36,1345,38,455,-36,40,38,38,0
20,-36,1345,38,455,-36,40,38,38,0
20,-36,1345,38,455,-36,8,35,-17,0
20,-36,1345,38,455,-36,8,35,-17,0
20,-36,1345,38,455,-36,8,35,-17,0
20,-36,1345,38,455,-36,8,35,-17,0
20,-36,1345,38,455,-36,8,35,-17,0
20,-36,1345,38,455,-36,8,35,-17,0
20,-36,1345,38,455,-36,8,35,-17,0
20,-36,1345,22,444,18,8,35,-17,0
20,-36,1345,22,444,18,8,35,-17,0
20,-36,1345,22,444,18,8,35,-17,0
20,-36,1345,22,444,18,8,35,-17,0
25,12,1338,22,444,18,8,35,-17,0
25,12,1338,22,444,18,8,35,-17,0
25,12,1338,22,444,18,8,35,-17,0
25,12,1338,22,444,18,8,35,-17,0
25,12,1338,22,444,18,8,35,-17,0
25,12,1338,22,444,18,8,35,-17,0
25,12,1338,22,444,18,18,61,-4,0
25,12,1338,22,444,18,18,61,-4,0
25,12,1338,22,444,18,18,61,-4,0
25,12,1338,26,437,1301,18,61,-4,0
25,12,1338,26,437,1301,18,61,-4,0
25,12,1338,26,437,1301,18,61,-4,0
