-696,10,-1127,-10,4380,10,0
-696,10,-1127,-4233,4551,-1837,0
-700,-2,-1147,-4233,4551,-1837,0
-700,-2,-1147,-3764,-575,-1855,0
-690,10,-1135,-3764,-575,-1855,0
-690,10,-1135,23,4600,-1913,0
-686,6,-1132,23,4600,-1913,0
-700,2,-1155,23,4600,-1913,0
-700,2,-1155,-69,-624,-1848,0
-688,1,-1135,-69,-624,-1848,0
-688,1,-1135,-55,4841,-1853,0
-688,3,-1148,-55,4841,-1853,0
-688,3,-1148,-3961,4919,-19,0
-696,2,-1132,-3961,4919,-19,0
-696,2,-1132,-91,-669,-18,0
-692,-4,-1127,-91,-669,-18,0
-692,-4,-1127,-86,-681,-1834,0
-691,3,-1147,-86,-681,-1834,0
-714,21,-1136,-86,-681,-1834,0
-714,21,-1136,-3943,-590,-26,0
-713,18,-1110,-3943,-590,-26,0
-713,18,-1110,-85,-611,-35,0
-703,7,-1170,-85,-611,-35,0
-703,7,-1170,-58,-607,5,0
-694,9,-1150,-58,-607,5,0
-694,9,-1150,-39,-596,-15,0
-685,9,-1164,-39,-596,-15,0
-685,9,-1164,2,-605,-11,0
-706,2,-1148,2,-605,-11,0
-699,5,-1134,2,-605,-11,0
-699,5,-1134,4,-585,-1,0
-697,20,-1168,4,-585,-1,0
-697,20,-1168,26,-581,-1,0
-690,15,-1133,26,-581,-1,0
-690,15,-1133,-3765,5115,-31,0
-697,21,-1130,-3765,5115,-31,0
-697,21,-1130,-3771,5106,-26,0
-695,11,-1142,-3771,5106,-26,0
-695,11,-1142,-3753,5140,6,0
-701,18,-1143,-3753,5140,6,0
-695,17,-1145,-3753,5140,6,0
-695,17,-1145,-3722,5158,-5,0
-707,0,-1127,-3722,5158,-5,0
-707,0,-1127,-3756,-692,-30,0
-687,18,-1154,-3756,-692,-30,0
-687,18,-1154,-3708,-699,1,0
-712,21,-1136,-3708,-699,1,0
-712,21,-1136,-3722,-658,-24,0
-700,30,-1145,-3722,-658,-24,0
-700,30,-1145,-3762,5336,29,0
-700,25,-1158,-3762,5336,29,0
-695,24,-1151,-3762,5336,29,0
-695,24,-1151,-3756,-572,10,0
-695,25,-1156,-3756,-572,10,0
-695,25,-1156,-3743,5327,28,0
-710,8,-1132,-3743,5327,28,0
-710,8,-1132,-3751,5368,52,0
-713,16,-1145,-3751,5368,52,0
-713,16,-1145,-3752,5402,24,0
-702,22,-1137,-3752,5402,24,0
-702,22,-1137,-3782,5390,10,0
-691,20,-1153,-3782,5390,10,0
-691,20,-1153,-3768,5419,21,0
-702,23,-1141,-3768,5419,21,0
-695,14,-1144,-3768,5419,21,0
-695,14,-1144,-3757,5417,46,0
-716,-6,-1144,-3757,5417,46,0
-716,-6,-1144,31,-619,52,0
-712,15,-1150,31,-619,52,0
-712,15,-1150,-3686,5444,22,0
-724,14,-1162,-3686,5444,22,0
-724,14,-1162,-32,-686,-15,0
-709,10,-1150,-32,-686,-15,0
-709,10,-1150,-37,-655,3,0
-707,24,-1142,-37,-655,3,0
-703,20,-1144,-37,-655,3,0
-703,20,-1144,8,-660,-14,0
-717,20,-1147,8,-660,-14,0
-717,20,-1147,16,-646,-16,0
-699,5,-1131,16,-646,-16,0
-699,5,-1131,1,-628,-18,0
-708,30,-1146,1,-628,-18,0
-708,30,-1146,-3546,-668,-23,0
-700,22,-1152,-3546,-668,-23,0
-700,22,-1152,-3535,5427,-24,0
-697,20,-1144,-3535,5427,-24,0
-715,17,-1134,-3535,5427,-24,0
-715,17,-1134,22,-632,-38,0
-717,19,-1145,22,-632,-38,0
-717,19,-1145,-3535,-677,-1842,0
-707,10,-1135,-3535,-677,-1842,0
-707,10,-1135,-3,-636,-35,0
-701,15,-1119,-3,-636,-35,0
-701,15,-1119,-3529,-672,-23,0
-697,15,-1122,-3529,-672,-23,0
-697,15,-1122,29,-658,-20,0
-704,24,-1152,29,-658,-20,0
-704,24,-1152,1,-625,-9,0
-696,24,-1144,1,-625,-9,0
-707,18,-1128,1,-625,-9,0
1249,-579,59,-89,-653,-914,1
1249,-579,59,-93,-645,-913,1
1239,-638,-3008,-93,-645,-913,1
1239,-638,-3008,-88,-648,-900,1
1229,-611,32,-88,-648,-900,1
1229,-611,32,-81,-637,-915,1
1216,-625,50,-81,-637,-915,1
1216,-625,50,-92,-633,-905,1
1211,-633,46,-92,-633,-905,1
1211,-633,46,-73,-621,-928,1
1223,-633,-3006,-73,-621,-928,1
1202,-645,-2985,-73,-621,-928,1
1202,-645,-2985,-1638,-626,-883,1
1199,-650,-2965,-1638,-626,-883,1
1199,-650,-2965,-80,-634,-915,1
1186,-678,-2917,-80,-634,-915,1
1186,-678,-2917,-1640,-646,-936,1
1191,-667,-2919,-1640,-646,-936,1
1191,-667,-2919,-89,-634,-905,1
1192,-669,-2945,-89,-634,-905,1
1192,-669,-2945,-79,-636,-883,1
1194,-657,-2917,-79,-636,-883,1
1188,-661,-2917,-79,-636,-883,1
1188,-661,-2917,-84,-644,-897,1
1184,-674,-2900,-84,-644,-897,1
1184,-674,-2900,-92,-643,-900,1
1194,-672,-2913,-92,-643,-900,1
1194,-672,-2913,-1633,-652,-901,1
1199,-683,-2904,-1633,-652,-901,1
1199,-683,-2904,-76,-636,-890,1
1185,-688,-2907,-76,-636,-890,1
1185,-688,-2907,-1639,-636,-901,1
1202,-688,-60,-1639,-636,-901,1
1186,-680,-2888,-1639,-636,-901,1
1186,-680,-2888,-89,-641,-893,1
1200,-700,-2898,-89,-641,-893,1
1200,-700,-2898,-1638,-648,-881,1
1187,-683,-2899,-1638,-648,-881,1
1187,-683,-2899,-1632,-658,-891,1
1191,-702,-2900,-1632,-658,-891,1
1191,-702,-2900,-87,-650,-897,1
1181,-704,-2920,-87,-650,-897,1
1181,-704,-2920,-1641,-660,-884,1
1190,-691,-2888,-1641,-660,-884,1
1195,-714,-2886,-1641,-660,-884,1
1195,-714,-2886,-93,-651,-897,1
1187,-716,-65,-93,-651,-897,1
1187,-716,-65,-1642,-658,-883,1
1177,-708,-56,-1642,-658,-883,1
1177,-708,-56,-1633,-647,-909,1
1185,-708,-55,-1633,-647,-909,1
1185,-708,-55,-83,-661,-884,1
1206,-723,-2888,-83,-661,-884,1
1206,-723,-2888,-89,-660,-899,1
1191,-712,-58,-89,-660,-899,1
1191,-712,-58,-1639,-659,-913,1
1199,-719,-58,-1639,-659,-913,1
1197,-730,-65,-1639,-659,-913,1
1197,-730,-65,-1636,-644,-900,1
1175,-707,-52,-1636,-644,-900,1
1175,-707,-52,-90,-646,-899,1
1178,-724,-27,-90,-646,-899,1
1178,-724,-27,-94,-651,-891,1
1187,-721,-52,-94,-651,-891,1
