-38,52,-1428,1429,-2538,-5600,-560,6174,1
-33,65,-1413,1415,-2538,-5600,-560,6174,1
-33,65,-1413,1415,-108,1901,617,2002,1
-34,27,-1431,1432,-108,1901,617,2002,1
-34,27,-1431,1432,-4845,-6038,-1328,7855,1
-2,89,-66,111,-4845,-6038,-1328,7855,1
-39,-15,-1470,1471,-4845,-6038,-1328,7855,1
-39,-15,-1470,1471,-15,2121,2519,3293,1
35,88,-1396,1399,-15,2121,2519,3293,1
35,88,-1396,1399,-95,2,-1294,1297,1
-32,19,-1427,1427,-95,2,-1294,1297,1
-32,19,-1427,1427,-119,-72,2487,2491,1
-13,74,-1362,1364,-119,-72,2487,2491,1
-13,74,-1362,1364,-5080,4,605,5116,1
-23,52,-1386,1387,-5080,4,605,5116,1
-23,52,-1386,1387,-30,-100,592,601,1
-21,-14,42,49,-30,-100,592,601,1
-21,-14,42,49,-2470,-6338,543,6824,1
37,71,-1387,1389,-2470,-6338,543,6824,1
-14,-29,26,41,-2470,-6338,543,6824,1
-14,-29,26,41,-113,-85,622,638,1
6,84,-1372,1375,-113,-85,622,638,1
6,84,-1372,1375,-4034,-6552,542,7713,1
-41,37,-1412,1413,-4034,-6552,542,7713,1
-41,37,-1412,1413,-107,-50,592,604,1
-47,43,-1444,1445,-107,-50,592,604,1
-47,43,-1444,1445,-3525,-6118,-1036,7136,1
32,-211,19,214,-16,-181,592,619,2
706,144,-1170,1374,-16,-181,592,619,2
706,144,-1170,1374,-1274,-81,160,1287,2
671,-90,-1696,1826,-1274,-81,160,1287,2
671,-90,-1696,1826,-13,-96,615,623,2
666,139,-1195,1375,-13,-96,615,623,2
591,-32,-1606,1712,-13,-96,615,623,2
591,-32,-1606,1712,-66,130,265,302,2
622,23,-9,622,-66,130,265,302,2
622,23,-9,622,-39,-86,-10,95,2
619,80,-1196,1349,-39,-86,-10,95,2
619,80,-1196,1349,-20,-78,651,656,2
689,-408,-1664,1847,-20,-78,651,656,2
689,-408,-1664,1847,-25,-94,173,198,2
697,119,-1192,1386,-25,-94,173,198,2
697,119,-1192,1386,-44,-79,-64,111,2
39,-173,-1434,1445,-44,-79,-64,111,2
57,-40,-16,71,-44,-79,-64,111,2
57,-40,-16,71,-34,-55,183,194,2
54,-100,-1366,1371,-34,-55,183,194,2
54,-100,-1366,1371,-30,0,249,251,2
26,-180,32,185,-30,0,249,251,2
26,-180,32,185,-21,-83,-55,102,2
623,-8,12,623,-21,-83,-55,102,2
