-26,-17,24,-6,21,45,0
724,-68,21,21,2,37,0
710,-81,10,40,-4,575,0
-33,-49,-10,15,21,40,0
720,-67,9,13,10,29,0
-33,-48,31,19,1,6,0
5,-11,-1457,1514,59,-24,0
-15,-40,40,1512,53,18,0
-10,-15,22,-10,41,8,0
-12,-22,37,-10,35,24,0
680,-11,53,1485,-1335,29,1
691,20,19,1430,-1691,695,1
694,-18,28,1492,21,505,1
669,-61,59,1602,-2436,648,1
655,-76,-1445,1502,-1909,600,1
660,-48,58,1906,-1622,241,1
711,6,-1414,1640,-1077,629,1
682,-18,-1430,1481,-1906,238,1
700,-7,59,2376,-1655,-27,1
700,-25,-1461,1429,-33,204,1
58,53,-1376,1513,-59,604,2
31,-8,-1390,278,-135,23,2
37,-26,-1422,261,-87,588,2
71,-10,-1381,1522,-102,627,2
38,-43,-1366,253,-125,644,2
27,-64,-45,1513,-160,625,2
81,-6,-1338,1483,-78,639,2
24,-51,-1402,246,-134,633,2
64,20,-1349,1485,-39,589,2
607,7,-23,1461,-50,645,2
-914,316,60,55,60,588,3
-644,-62,-627,104,-57,49,3
-907,-61,65,105,-82,577,3
-565,374,-673,80,-5,580,3
-29,-32,18,80,-33,38,3
-902,554,-48,85,-28,29,3
49,282,-684,72,23,55,3
-19,589,-621,43,39,-32,3
20,142,7,63,21,48,3
17,150,40,69,-6,-33,3
696,21,23,-372,-3,652,4
683,-8,-4,1494,29,637,4
680,-23,55,1422,-2602,-1338,4
674,-43,-1455,-2455,-1873,-1484,4
631,-51,35,1508,-1155,601,4
667,-19,55,1515,-1620,-1021,4
663,-3,59,-1284,38,606,4
629,-43,52,1479,-28,656,4
674,-12,64,-944,40,611,4
688,-12,59,1429,90,-725,4
27,-39,4,1462,-93,-54,5
31,-37,39,1431,-120,671,5
34,-60,-41,1436,-77,9,5
21,-82,-1438,1487,-106,32,5
30,-59,-1448,1485,-138,49,5
43,-35,-1453,1469,-145,18,5
34,-49,-1450,1459,-137,34,5
612,-131,57,2673,-1372,1062,5
43,-49,-1368,1414,-76,26,5
40,-33,-1406,1412,-93,13,5
43,-6,57,71,23,-4,6
70,15,-2655,75,27,-44,6
389,-1487,48,81,17,671,6
455,-1239,-2166,88,-46,-50,6
617,-97,-2148,103,-32,9,6
391,1,-1851,78,-48,26,6
403,17,-1934,78,-55,-20,6
-33,-94,-52,77,15,578,6
628,6,-18,70,9,-46,6
688,-1200,-2220,73,-1,-18,6
