1242,-615,-7,-46,0,-46,1
-683,12,32,-56,75,-76,2
-69,-664,57,-71,-19,31,3
1276,-748,-2687,-32,62,-16,1
1284,-246,-1295,-60,55,8,1
-661,-659,-1076,-1499,949,-929,4
-671,-697,-1075,-686,1691,-161,2
-709,-745,111,-2481,67,-14,0
-708,-738,114,-1994,3949,27,0
-723,-170,-2853,-25,461,-494,1
-696,-673,-1060,-36,1647,-65,2
-686,-697,15,-78,28,-930,1
169,-648,-1139,-21,880,-893,4
-680,-696,-1075,-420,1693,104,2
173,-699,-1140,-1499,914,-897,4
-720,-697,76,30,81,-1990,0
1454,-245,-2873,-69,73,-896,1
-637,166,-1129,-5,907,-938,4
-729,-671,93,-71,21,-42,0
-631,-638,-1154,-1493,952,-859,1
-664,986,-56,-71,35,-865,3
-663,-688,-1077,-913,33,-111,2
-570,1289,76,-80,869,23,3
-254,-695,-534,-52,873,-898,3
446,168,32,-62,873,-54,1
-729,-652,66,-2675,69,-1887,0
-260,-668,-1137,-26,-16,-29,2
-664,-733,54,-17,3460,-3,0
-39,1470,58,-1633,49,-58,3
166,149,99,5,981,-34,4
-679,-694,65,2,3739,-1705,0
254,1250,-274,-1648,70,-70,3
-705,151,-1316,-2508,38,-1952,0
-675,152,67,2,1659,-149,2
-645,204,91,13,974,-71,4
214,1287,24,-74,865,-48,3
-671,163,70,18,1638,-354,2
-682,148,67,-13,73,-45,2
1182,-36,-2634,-71,82,-874,1
-713,-623,-1296,-2439,46,-1932,0
-627,-695,99,-1635,887,-23,3
-682,192,50,-894,49,11,2
-629,185,43,1,957,-51,4
1301,-271,-2926,-52,865,-859,1
152,205,66,-5,951,-60,4
-717,161,-661,33,52,-2138,0
-625,185,30,0,958,-53,4
490,1216,86,-62,897,-53,3
465,1225,-850,-57,900,-49,3
-630,210,73,31,-35,-16,4
