-665,183,-1083,1449,857,55,4
-654,16,-1072,493,57,-634,2
-648,-636,-860,1423,41,32,3
-773,1207,65,1403,686,-1099,3
-675,-695,11,345,75,-344,2
1261,-642,41,1405,5,27,1
-717,1239,-572,1387,21,-960,3
-732,-605,-2726,1412,8,16,1
-652,43,-21,324,51,-10,2
-357,1022,-567,1428,14,-10,3
-692,-659,13,1414,14,1,3
268,244,-14,1440,-20,-69,1
-695,-711,37,279,17,-630,2
-661,-639,36,1452,69,12,4
-737,42,-1079,-1531,1970,-2903,0
-681,20,6,1497,1468,-25,2
-727,4,-1080,1389,2437,-69,0
-628,-642,63,1407,-18,-24,3
1249,-654,22,1422,3,18,1
-673,-617,-38,1462,851,22,4
-624,1302,67,1411,13,31,3
-723,46,-1104,1409,59,-55,0
-731,-717,-1102,1417,1950,-68,1
-682,39,19,1473,1377,-613,2
-738,-636,18,1464,-35,-1110,1
-659,22,9,304,712,-707,2
-688,-61,-1092,1436,-9,-2566,0
-671,-634,0,1472,38,-12,4
-725,46,-1098,-1456,1908,-2673,0
-669,-629,-1090,1452,67,-23,4
-713,9,-1110,-1544,1889,-2928,0
-723,18,-1093,-1509,31,-46,0
-719,35,-45,-1529,9,-2943,0
956,488,-25,1437,-6,-43,1
-781,1045,-860,1421,-9,-14,3
-702,-607,-1088,1466,82,18,4
11,-677,-1108,-1797,2441,-2707,0
-697,-605,-1075,1474,864,-31,4
-633,-686,24,1460,-10,-41,1
-690,182,-5,1452,852,19,4
-696,177,-9,1457,859,5,4
-697,-598,-4,1452,74,33,4
-727,-713,-1119,1435,-32,-3011,0
736,717,-5,1436,31,23,1
-588,972,26,94,-23,-1174,3
-760,1299,54,1440,49,26,3
-689,-3,54,607,1213,9,2
-728,-635,-1106,1461,1234,-349,2
-645,-715,-1140,1463,82,-24,2
-685,-700,-2682,1461,888,-917,1
