-679,-9,1122,-79,54,920,2
-672,-41,-3,12,1122,955,0
-673,-31,1125,-1113,-33,543,2
-678,674,-5,-3496,18,-714,0
-681,656,11,-3424,12,-749,0
-338,-26,474,-67,678,900,3
-688,692,1160,39,49,946,2
-683,689,1139,-979,55,1003,2
-688,684,-12,-80,28,902,0
-695,696,-20,-3258,2997,-1502,0
1187,-3,1172,2,-21,893,1
1241,1408,1169,-19,17,942,1
-670,74,547,-0,60,968,4
-681,66,33,-12,69,944,4
-724,1972,1011,-78,-22,16,3
-658,77,-17,-21,854,1002,4
-708,1909,1189,-64,24,74,3
20,71,1183,-2745,-8,-1497,0
-665,879,-43,5,875,-4,4
-687,22,1083,32,1413,961,2
-684,31,42,-1187,1407,1005,2
-675,906,32,-22,892,33,4
-689,39,1078,-916,-45,604,2
-670,78,-41,2,878,22,4
-655,42,-1803,-53,5,975,1
-712,53,1093,22,-39,894,2
-581,-9,778,-33,38,39,3
-686,47,1091,-54,1,997,1
-564,10,1196,-77,10,63,3
-754,1904,741,-60,71,29,3
-856,81,1180,-63,51,77,3
-608,39,730,-67,50,70,3
24,61,-81,38,2151,-1425,0
-680,876,2,4,885,32,4
-701,1111,1080,-46,5,1007,1
-660,901,1195,-40,39,975,1
-671,63,744,-66,28,84,3
-838,55,1177,-71,21,59,3
1040,-6,1130,-47,51,39,1
-707,-15,14,-12,2168,964,0
-679,894,21,5,937,-2,4
-610,1670,1080,-27,26,996,1
32,13,-12,-17,60,906,0
-712,900,39,-1,894,60,4
1305,-29,1153,-49,866,41,1
-674,680,-19,-2842,1924,930,0
-676,-28,1136,-1119,-27,572,2
-683,711,1156,29,7,966,2
-679,39,1072,-67,15,1009,1
-676,917,-51,33,932,980,4
