-81.0,-30.0,-184.0,3018
-81.0,-30.0,-184.0,3040
-81.0,-30.0,-184.0,3041
-81.0,-30.0,-184.0,3265
-81.0,-30.0,-184.0,3266
-81.0,-30.0,-184.0,3267
-81.0,-30.0,-184.0,3268
-81.0,-30.0,-184.0,3269
-81.0,-30.0,-184.0,3271
-81.0,-30.0,-184.0,3515
-81.0,-30.0,-184.0,3516
-81.0,-30.0,-184.0,3517
-81.0,-30.0,-184.0,3519
-81.0,-30.0,-184.0,3520
-81.0,-30.0,-184.0,3521
-81.0,-30.0,-184.0,3766
-81.0,-30.0,-184.0,3767
-81.0,-30.0,-184.0,3768
-81.0,-30.0,-184.0,3769
-81.0,-30.0,-184.0,3770
-81.0,-30.0,-184.0,3771
-81.0,-30.0,-184.0,4015
-81.0,-30.0,-184.0,4016
-81.0,-30.0,-184.0,4017
-81.0,-30.0,-184.0,4018
-85.0,-22.0,-190.0,4264
-85.0,-22.0,-190.0,4266
-85.0,-22.0,-190.0,4267
-85.0,-22.0,-190.0,4268
-85.0,-22.0,-190.0,4269
-85.0,-22.0,-190.0,4270
-85.0,-22.0,-190.0,4515
-85.0,-22.0,-190.0,4516
-85.0,-22.0,-190.0,4517
-85.0,-22.0,-190.0,4518
-85.0,-22.0,-190.0,4519
-85.0,-22.0,-190.0,4764
-85.0,-22.0,-190.0,4766
-85.0,-22.0,-190.0,4767
-85.0,-22.0,-190.0,4768
-85.0,-22.0,-190.0,4769
-85.0,-22.0,-190.0,4770
-85.0,-22.0,-190.0,5013
-85.0,-22.0,-190.0,5014
-85.0,-22.0,-190.0,5015
-85.0,-22.0,-190.0,5016
-85.0,-22.0,-190.0,5017
-85.0,-22.0,-190.0,5264
-85.0,-22.0,-190.0,5265
-85.0,-22.0,-190.0,5266
-85.0,-22.0,-190.0,5267
-104.0,-21.0,-192.0,5268
-104.0,-21.0,-192.0,5269
-104.0,-21.0,-192.0,5513
-104.0,-21.0,-192.0,5514
-104.0,-21.0,-192.0,5515
-104.0,-21.0,-192.0,5516
-104.0,-21.0,-192.0,5519
-104.0,-21.0,-192.0,5519
-104.0,-21.0,-192.0,5764
-104.0,-21.0,-192.0,5765
