-109.0,-14.0,3703.0,3015
-109.0,-14.0,3703.0,3036
-109.0,-14.0,3703.0,3274
-109.0,-14.0,3703.0,3275
-109.0,-14.0,3703.0,3276
-109.0,-14.0,3703.0,3287
-109.0,-14.0,3703.0,3291
-109.0,-14.0,3703.0,3292
-109.0,-14.0,3703.0,3514
-109.0,-14.0,3703.0,3516
-109.0,-14.0,3703.0,3516
-109.0,-14.0,3703.0,3518
-109.0,-14.0,3703.0,3520
-109.0,-14.0,3703.0,3521
-109.0,-14.0,3703.0,3764
-109.0,-14.0,3703.0,3766
-109.0,-14.0,3703.0,3767
-109.0,-14.0,3703.0,3768
-109.0,-14.0,3703.0,3770
-109.0,-14.0,3703.0,4013
-109.0,-14.0,3703.0,4014
-110.0,-7.0,-91.0,4015
-110.0,-7.0,-91.0,4016
-110.0,-7.0,-91.0,4017
-110.0,-7.0,-91.0,4265
-110.0,-7.0,-91.0,4267
-110.0,-7.0,-91.0,4270
-110.0,-7.0,-91.0,4271
-110.0,-7.0,-91.0,4272
-110.0,-7.0,-91.0,4514
-110.0,-7.0,-91.0,4515
-110.0,-7.0,-91.0,4517
-110.0,-7.0,-91.0,4520
-110.0,-7.0,-91.0,4524
-110.0,-7.0,-91.0,4765
-110.0,-7.0,-91.0,4766
-110.0,-7.0,-91.0,4767
-110.0,-7.0,-91.0,4772
-110.0,-7.0,-91.0,4773
-110.0,-7.0,-91.0,4774
-110.0,-7.0,-91.0,5013
-110.0,-7.0,-91.0,5014
-110.0,-7.0,-91.0,5015
-110.0,-7.0,-91.0,5017
-110.0,-7.0,-91.0,5020
-110.0,-7.0,-91.0,5021
-110.0,-7.0,-91.0,5264
-110.0,-7.0,-91.0,5266
-118.0,-19.0,-119.0,5269
-118.0,-19.0,-119.0,5271
-118.0,-19.0,-119.0,5272
-118.0,-19.0,-119.0,5275
-118.0,-19.0,-119.0,5513
-118.0,-19.0,-119.0,5517
-118.0,-19.0,-119.0,5520
-118.0,-19.0,-119.0,5521
-118.0,-19.0,-119.0,5521
-118.0,-19.0,-119.0,5763
-118.0,-19.0,-119.0,5765
-118.0,-19.0,-119.0,5766
-118.0,-19.0,-119.0,5777
-118.0,-19.0,-119.0,5778
-118.0,-19.0,-119.0,6019
-118.0,-19.0,-119.0,6021
-118.0,-19.0,-119.0,6022
-118.0,-19.0,-119.0,6022
-118.0,-19.0,-119.0,6024
-118.0,-19.0,-119.0,6025
-118.0,-19.0,-119.0,6265
-118.0,-19.0,-119.0,6267
-118.0,-19.0,-119.0,6270
-118.0,-19.0,-119.0,6272
-118.0,-19.0,-119.0,6273
-118.0,-19.0,-119.0,6273
-108.0,-8.0,3688.0,6514
-108.0,-8.0,3688.0,6515
-108.0,-8.0,3688.0,6516
-108.0,-8.0,3688.0,6517
-108.0,-8.0,3688.0,6518
-108.0,-8.0,3688.0,6519
-108.0,-8.0,3688.0,6764
-108.0,-8.0,3688.0,6765
-108.0,-8.0,3688.0,6766
-108.0,-8.0,3688.0,6767
-108.0,-8.0,3688.0,6768
-108.0,-8.0,3688.0,6769
-108.0,-8.0,3688.0,7013
-108.0,-8.0,3688.0,7014
-108.0,-8.0,3688.0,7015
-108.0,-8.0,3688.0,7016
-108.0,-8.0,3688.0,7017
-108.0,-8.0,3688.0,7263
-108.0,-8.0,3688.0,7264
-108.0,-8.0,3688.0,7266
-108.0,-8.0,3688.0,7270
-108.0,-8.0,3688.0,7271
-108.0,-8.0,3688.0,7271
-108.0,-8.0,3688.0,7512
-108.0,-8.0,3688.0,7513
-108.0,-8.0,3688.0,7514
-108.0,-8.0,3688.0,7515
-110.0,-7.0,3679.0,7515
-110.0,-7.0,3679.0,7765
-110.0,-7.0,3679.0,7765
-110.0,-7.0,3679.0,7766
-110.0,-7.0,3679.0,7767
-110.0,-7.0,3679.0,7768
-110.0,-7.0,3679.0,8013
-110.0,-7.0,3679.0,8014
-110.0,-7.0,3679.0,8015
-110.0,-7.0,3679.0,8015
-110.0,-7.0,3679.0,8016
-110.0,-7.0,3679.0,8265
-110.0,-7.0,3679.0,8266
-110.0,-7.0,3679.0,8267
-110.0,-7.0,3679.0,8268
-110.0,-7.0,3679.0,8268
