-125.0,-252.0,-232.0,274
-125.0,-252.0,-232.0,298
-125.0,-252.0,-232.0,299
-125.0,-252.0,-232.0,300
-125.0,-252.0,-232.0,301
-117.0,-250.0,-230.0,302
-117.0,-250.0,-230.0,512
-117.0,-250.0,-230.0,514
-117.0,-250.0,-230.0,518
-117.0,-250.0,-230.0,522
-117.0,-250.0,-230.0,524
-117.0,-250.0,-230.0,525
-117.0,-250.0,-230.0,760
-117.0,-250.0,-230.0,761
-117.0,-250.0,-230.0,763
-117.0,-250.0,-230.0,766
-117.0,-250.0,-230.0,767
-117.0,-250.0,-230.0,768
-117.0,-250.0,-230.0,1011
-117.0,-250.0,-230.0,1012
-117.0,-250.0,-230.0,1014
-117.0,-250.0,-230.0,1015
-117.0,-250.0,-230.0,1016
-117.0,-250.0,-230.0,1017
-117.0,-250.0,-230.0,1263
-117.0,-250.0,-230.0,1264
-117.0,-250.0,-230.0,1265
-117.0,-250.0,-230.0,1267
-117.0,-250.0,-230.0,1268
-117.0,-250.0,-230.0,1269
-117.0,-250.0,-230.0,1510
-117.0,-250.0,-230.0,1514
-108.0,-10.0,-244.0,1514
-108.0,-10.0,-244.0,1515
-108.0,-10.0,-244.0,1516
-108.0,-10.0,-244.0,1762
-108.0,-10.0,-244.0,1764
-108.0,-10.0,-244.0,1765
-108.0,-10.0,-244.0,1766
-108.0,-10.0,-244.0,1769
-108.0,-10.0,-244.0,2011
-108.0,-10.0,-244.0,2012
-108.0,-10.0,-244.0,2016
-108.0,-10.0,-244.0,2019
-108.0,-10.0,-244.0,2021
-108.0,-10.0,-244.0,2262
-108.0,-10.0,-244.0,2264
-108.0,-10.0,-244.0,2265
-108.0,-10.0,-244.0,2265
-108.0,-10.0,-244.0,2267
-108.0,-10.0,-244.0,2272
-108.0,-10.0,-244.0,2510
-108.0,-10.0,-244.0,2511
-108.0,-10.0,-244.0,2512
-108.0,-10.0,-244.0,2513
-108.0,-10.0,-244.0,2514
-108.0,-10.0,-244.0,2514
-108.0,-10.0,-244.0,2761
-108.0,-10.0,-244.0,2762
127.0,-3.0,-242.0,2763
127.0,-3.0,-242.0,2764
127.0,-3.0,-242.0,2765
127.0,-3.0,-242.0,2766
127.0,-3.0,-242.0,3012
127.0,-3.0,-242.0,3013
127.0,-3.0,-242.0,3014
127.0,-3.0,-242.0,3015
127.0,-3.0,-242.0,3016
127.0,-3.0,-242.0,3017
127.0,-3.0,-242.0,3261
127.0,-3.0,-242.0,3261
127.0,-3.0,-242.0,3262
127.0,-3.0,-242.0,3264
127.0,-3.0,-242.0,3265
127.0,-3.0,-242.0,3265
127.0,-3.0,-242.0,3510
127.0,-3.0,-242.0,3511
127.0,-3.0,-242.0,3513
127.0,-3.0,-242.0,3514
127.0,-3.0,-242.0,3515
127.0,-3.0,-242.0,3763
127.0,-3.0,-242.0,3764
127.0,-3.0,-242.0,3765
127.0,-3.0,-242.0,3766
127.0,-3.0,-242.0,3767
-97.0,-1.0,-7.0,4011
-97.0,-1.0,-7.0,4015
-97.0,-1.0,-7.0,4015
-97.0,-1.0,-7.0,4016
-97.0,-1.0,-7.0,4017
-97.0,-1.0,-7.0,4017
-97.0,-1.0,-7.0,4261
-97.0,-1.0,-7.0,4262
-97.0,-1.0,-7.0,4264
-97.0,-1.0,-7.0,4265
-97.0,-1.0,-7.0,4265
-97.0,-1.0,-7.0,4512
-97.0,-1.0,-7.0,4512
-97.0,-1.0,-7.0,4513
-97.0,-1.0,-7.0,4514
-97.0,-1.0,-7.0,4515
-97.0,-1.0,-7.0,4516
-97.0,-1.0,-7.0,4760
-97.0,-1.0,-7.0,4761
-97.0,-1.0,-7.0,4762
-97.0,-1.0,-7.0,4763
-97.0,-1.0,-7.0,4764
-97.0,-1.0,-7.0,5011
-97.0,-1.0,-7.0,5012
-97.0,-1.0,-7.0,5013
-107.0,-10.0,-231.0,5014
-107.0,-10.0,-231.0,5015
-107.0,-10.0,-231.0,5259
-107.0,-10.0,-231.0,5260
-107.0,-10.0,-231.0,5263
-107.0,-10.0,-231.0,5266
-107.0,-10.0,-231.0,5266
-107.0,-10.0,-231.0,5511
-107.0,-10.0,-231.0,5513
-107.0,-10.0,-231.0,5516
-107.0,-10.0,-231.0,5517
-107.0,-10.0,-231.0,5517
-107.0,-10.0,-231.0,5518
-107.0,-10.0,-231.0,5759
-107.0,-10.0,-231.0,5759
-107.0,-10.0,-231.0,5760
-107.0,-10.0,-231.0,5762
-107.0,-10.0,-231.0,5762
-107.0,-10.0,-231.0,5762
-107.0,-10.0,-231.0,6009
-107.0,-10.0,-231.0,6010
-107.0,-10.0,-231.0,6010
-107.0,-10.0,-231.0,6011
-107.0,-10.0,-231.0,6012
-107.0,-10.0,-231.0,6259
-107.0,-10.0,-231.0,6260
-114.0,-250.0,-236.0,6261
-114.0,-250.0,-236.0,6264
-114.0,-250.0,-236.0,6267
-114.0,-250.0,-236.0,6267
-114.0,-250.0,-236.0,6509
-114.0,-250.0,-236.0,6510
-114.0,-250.0,-236.0,6511
-114.0,-250.0,-236.0,6511
-114.0,-250.0,-236.0,6512
-114.0,-250.0,-236.0,6761
-114.0,-250.0,-236.0,6761
-114.0,-250.0,-236.0,6762
-114.0,-250.0,-236.0,6763
-114.0,-250.0,-236.0,6764
-114.0,-250.0,-236.0,6765
-114.0,-250.0,-236.0,7010
-114.0,-250.0,-236.0,7010
-114.0,-250.0,-236.0,7011
-114.0,-250.0,-236.0,7012
-114.0,-250.0,-236.0,7012
-114.0,-250.0,-236.0,7258
-114.0,-250.0,-236.0,7259
-114.0,-250.0,-236.0,7262
-114.0,-250.0,-236.0,7263
-114.0,-250.0,-236.0,7264
-114.0,-250.0,-236.0,7264
124.0,-251.0,-250.0,7511
124.0,-251.0,-250.0,7511
124.0,-251.0,-250.0,7512
124.0,-251.0,-250.0,7513
124.0,-251.0,-250.0,7513
124.0,-251.0,-250.0,7763
124.0,-251.0,-250.0,7764
