-1215.0,-45.0,-119.0,3011
-1215.0,-45.0,-119.0,3034
-1215.0,-45.0,-119.0,3036
-1215.0,-45.0,-119.0,3037
-1215.0,-45.0,-119.0,3037
-1215.0,-45.0,-119.0,3259
-1215.0,-45.0,-119.0,3262
-1215.0,-45.0,-119.0,3263
-1215.0,-45.0,-119.0,3264
-1215.0,-45.0,-119.0,3265
-1215.0,-45.0,-119.0,3266
-1215.0,-45.0,-119.0,3510
-1215.0,-45.0,-119.0,3511
-1215.0,-45.0,-119.0,3512
-1215.0,-45.0,-119.0,3513
-1215.0,-45.0,-119.0,3514
-1215.0,-45.0,-119.0,3761
-1215.0,-45.0,-119.0,3762
-1215.0,-45.0,-119.0,3763
-1215.0,-45.0,-119.0,3764
-1215.0,-45.0,-119.0,3765
-1215.0,-45.0,-119.0,3766
-1215.0,-45.0,-119.0,4011
-1215.0,-45.0,-119.0,4012
-1203.0,-30.0,-107.0,4013
-1203.0,-30.0,-107.0,4014
-1203.0,-30.0,-107.0,4261
-1203.0,-30.0,-107.0,4262
-1203.0,-30.0,-107.0,4263
-1203.0,-30.0,-107.0,4264
-1203.0,-30.0,-107.0,4268
-1203.0,-30.0,-107.0,4516
-1203.0,-30.0,-107.0,4516
-1203.0,-30.0,-107.0,4517
-1203.0,-30.0,-107.0,4517
-1203.0,-30.0,-107.0,4518
-1203.0,-30.0,-107.0,4525
-1203.0,-30.0,-107.0,4763
-1203.0,-30.0,-107.0,4764
-1203.0,-30.0,-107.0,4764
-1203.0,-30.0,-107.0,4765
-1203.0,-30.0,-107.0,4766
-1203.0,-30.0,-107.0,5019
-1203.0,-30.0,-107.0,5021
-1203.0,-30.0,-107.0,5021
-1203.0,-30.0,-107.0,5022
-1203.0,-30.0,-107.0,5022
-1203.0,-30.0,-107.0,5023
-1203.0,-30.0,-107.0,5261
-1203.0,-30.0,-107.0,5261
-1218.0,-37.0,-107.0,5263
-1218.0,-37.0,-107.0,5264
-1218.0,-37.0,-107.0,5266
-1218.0,-37.0,-107.0,5267
-1218.0,-37.0,-107.0,5509
-1218.0,-37.0,-107.0,5510
-1218.0,-37.0,-107.0,5511
-1218.0,-37.0,-107.0,5512
-1218.0,-37.0,-107.0,5512
-1218.0,-37.0,-107.0,5760
-1218.0,-37.0,-107.0,5761
-1218.0,-37.0,-107.0,5762
-1218.0,-37.0,-107.0,5763
-1218.0,-37.0,-107.0,5764
-1218.0,-37.0,-107.0,5764
-1218.0,-37.0,-107.0,6010
-1218.0,-37.0,-107.0,6010
